3.500000e-03 	 7.378738e+12 	 -2.266916e+12 	 3.766484e+12 	 2.070337e+12 	 2.695774e+11 	 -2.378596e+11 	 -4.547588e+12 	 4.071869e+12 	 
3.550000e-03 	 7.675036e+12 	 -2.367501e+12 	 4.932599e+12 	 1.825982e+12 	 3.730901e+10 	 -2.244972e+11 	 -4.571133e+12 	 4.122139e+12 	 
3.600000e-03 	 7.900290e+12 	 -1.460676e+12 	 4.979350e+12 	 1.575273e+12 	 -3.288824e+11 	 -2.148190e+11 	 -4.596851e+12 	 4.167213e+12 	 
3.650000e-03 	 7.500373e+12 	 -8.774893e+11 	 4.491316e+12 	 1.722643e+12 	 -6.189206e+11 	 -2.276620e+11 	 -4.600257e+12 	 4.144933e+12 	 
3.700000e-03 	 7.051966e+12 	 -1.512573e+12 	 4.189583e+12 	 1.893236e+12 	 -1.016944e+12 	 -2.435574e+11 	 -4.610732e+12 	 4.123617e+12 	 
3.750000e-03 	 7.428647e+12 	 -2.643475e+12 	 4.120417e+12 	 1.823635e+12 	 -1.059335e+12 	 -2.789516e+11 	 -4.651120e+12 	 4.093217e+12 	 
3.800000e-03 	 7.934957e+12 	 -3.703738e+12 	 4.243128e+12 	 1.542481e+12 	 -1.140909e+12 	 -3.114226e+11 	 -4.701429e+12 	 4.078584e+12 	 
3.850000e-03 	 8.512970e+12 	 -3.977747e+12 	 4.187526e+12 	 1.558366e+12 	 -1.546194e+12 	 -3.341264e+11 	 -4.728275e+12 	 4.060022e+12 	 
3.900000e-03 	 8.934718e+12 	 -3.536711e+12 	 3.358397e+12 	 2.429890e+12 	 -1.754846e+12 	 -3.495112e+11 	 -4.734899e+12 	 4.035877e+12 	 
3.950000e-03 	 8.567414e+12 	 -3.348729e+12 	 2.306403e+12 	 3.113013e+12 	 -1.847324e+12 	 -3.503031e+11 	 -4.751147e+12 	 4.050541e+12 	 
4.000000e-03 	 8.596457e+12 	 -3.331393e+12 	 2.638099e+12 	 3.348556e+12 	 -2.253998e+12 	 -3.419558e+11 	 -4.752538e+12 	 4.068627e+12 	 
4.050000e-03 	 9.144761e+12 	 -2.808288e+12 	 3.698567e+12 	 3.394438e+12 	 -2.632852e+12 	 -3.405945e+11 	 -4.764033e+12 	 4.082844e+12 	 
4.100000e-03 	 8.958936e+12 	 -1.940418e+12 	 4.146002e+12 	 3.390247e+12 	 -2.680681e+12 	 -3.750233e+11 	 -4.818422e+12 	 4.068375e+12 	 
4.150000e-03 	 8.703859e+12 	 -1.756686e+12 	 3.800482e+12 	 3.162419e+12 	 -2.906219e+12 	 -3.977935e+11 	 -4.863853e+12 	 4.068266e+12 	 
4.200000e-03 	 9.149947e+12 	 -1.693705e+12 	 3.074341e+12 	 2.523316e+12 	 -2.885832e+12 	 -3.836039e+11 	 -4.861984e+12 	 4.094777e+12 	 
4.250000e-03 	 9.190334e+12 	 -1.602492e+12 	 2.463473e+12 	 1.898069e+12 	 -2.737609e+12 	 -3.800497e+11 	 -4.870269e+12 	 4.110169e+12 	 
4.300000e-03 	 8.809457e+12 	 -1.802668e+12 	 1.928504e+12 	 1.756767e+12 	 -2.926628e+12 	 -3.899978e+11 	 -4.911784e+12 	 4.131788e+12 	 
4.350000e-03 	 8.401909e+12 	 -1.750563e+12 	 1.848198e+12 	 2.352474e+12 	 -3.419695e+12 	 -3.696948e+11 	 -4.926393e+12 	 4.187003e+12 	 
4.400000e-03 	 7.976340e+12 	 -1.632873e+12 	 2.233352e+12 	 3.365699e+12 	 -3.978748e+12 	 -3.390297e+11 	 -4.932999e+12 	 4.254939e+12 	 
4.450000e-03 	 7.808874e+12 	 -1.201435e+12 	 2.027059e+12 	 4.039383e+12 	 -4.155405e+12 	 -3.531313e+11 	 -4.980863e+12 	 4.274600e+12 	 
4.500000e-03 	 7.823576e+12 	 -9.385639e+11 	 1.527890e+12 	 3.886224e+12 	 -4.324736e+12 	 -3.796373e+11 	 -5.040559e+12 	 4.281285e+12 	 
4.550000e-03 	 7.967667e+12 	 -1.178039e+12 	 1.913145e+12 	 3.713800e+12 	 -4.585514e+12 	 -3.760759e+11 	 -5.089297e+12 	 4.337145e+12 	 
4.600000e-03 	 8.633016e+12 	 -1.150887e+12 	 2.118225e+12 	 3.340894e+12 	 -4.766485e+12 	 -3.951741e+11 	 -5.171552e+12 	 4.381204e+12 	 
